method,duration,bias,error,relArea,cost,tau_p,tau_v
pHREML_AKDEc,1024,-75667.4148,-0.0402,0.959770438,40542.28023,86164.091,3600
pHREML_AKDEc,1024,113312.8948,0.0602,1.060192135,16742.71044,86164.091,3600
pHREML_AKDEc,1024,49880.261,0.0265,1.026466147,51932.15558,86164.091,3600
pHREML_AKDEc,1024,-116324.5332,-0.0618,0.938218086,16876.44638,86164.091,3600
pHREML_AKDEc,1024,4705.685,0.0025,1.002533317,41551.45728,86164.091,3600
pHREML_AKDEc,1024,-37645.48,-0.02,0.98004055,51913.52925,86164.091,3600
pHREML_AKDEc,1024,38021.9348,0.0202,1.020183929,51389.67153,86164.091,3600
pHREML_AKDEc,1024,27481.2004,0.0146,1.014607189,53689.36159,86164.091,3600
pHREML_AKDEc,1024,9034.9152,0.0048,1.004803727,17455.19809,86164.091,3600
pHREML_AKDEc,1024,-52703.672,-0.028,0.97196968,16988.2328,86164.091,3600
pHREML_AKDEc,1024,72279.3216,0.0384,1.038369188,17563.03612,86164.091,3600
pHREML_AKDEc,1024,84890.5574,0.0451,1.045070151,16920.77958,86164.091,3600
pHREML_AKDEc,1024,23904.8798,0.0127,1.01273533,52522.3668,86164.091,3600
pHREML_AKDEc,1024,-1317.5918,-0.0007,0.999321331,42666.49197,86164.091,3600
pHREML_AKDEc,1024,-23151.9702,-0.0123,0.98769354,17735.65748,86164.091,3600
pHREML_AKDEc,1024,-97125.3384,-0.0516,0.948359292,52431.95737,86164.091,3600
pHREML_AKDEc,1024,34633.8416,0.0184,1.018372461,17220.47659,86164.091,3600
pHREML_AKDEc,1024,-71149.9572,-0.0378,0.96221363,52553.67993,86164.091,3600
pHREML_AKDEc,1024,-1505.8192,-0.0008,0.999241879,53105.67851,86164.091,3600
pHREML_AKDEc,1024,175616.1642,0.0933,1.093318011,53206.3199,86164.091,3600
pHREML_AKDEc,1024,155852.2872,0.0828,1.082801994,13490.02275,86164.091,3600
pHREML_AKDEc,1024,-12799.4632,-0.0068,0.993204629,17049.66094,86164.091,3600
pHREML_AKDEc,1024,32375.1128,0.0172,1.017234159,17049.42937,86164.091,3600
pHREML_AKDEc,1024,18822.74,0.01,1.010008818,17371.17842,86164.091,3600
pHREML_AKDEc,1024,-96184.2014,-0.0511,0.948882321,53159.26829,86164.091,3600
pHREML_AKDEc,1024,24657.7894,0.0131,1.013091445,54872.10391,86164.091,3600
pHREML_AKDEc,1024,-134959.0458,-0.0717,0.928277934,17942.46772,86164.091,3600
pHREML_AKDEc,1024,-41786.4828,-0.0222,0.977819862,52305.28259,86164.091,3600
pHREML_AKDEc,1024,28422.3374,0.0151,1.015085267,6683.772329,86164.091,3600
pHREML_AKDEc,1024,-186721.5808,-0.0992,0.900778862,8483.853323,86164.091,3600
pHREML_AKDEc,1024,73596.9134,0.0391,1.039053955,8390.229425,86164.091,3600
pHREML_AKDEc,1024,70961.7298,0.0377,1.037715354,8708.515743,86164.091,3600
pHREML_AKDEc,1024,100325.2042,0.0533,1.053291689,8779.92149,86164.091,3600
pHREML_AKDEc,1024,-69832.3654,-0.0371,0.962932545,8597.375965,86164.091,3600
pHREML_AKDEc,1024,-113312.8948,-0.0602,0.939834456,8692.407088,86164.091,3600
pHREML_AKDEc,1024,-37457.2526,-0.0199,0.980149122,8781.213527,86164.091,3600
pHREML_AKDEc,1024,30869.2936,0.0164,1.016448247,8849.985597,86164.091,3600
pHREML_AKDEc,1024,-73596.9134,-0.0391,0.960853652,8606.52331,86164.091,3600
pHREML_AKDEc,1024,-28045.8826,-0.0149,0.985082489,8392.3845,86164.091,3600
pHREML_AKDEc,1024,39339.5266,0.0209,1.020885796,8495.474217,86164.091,3600
pHREML_AKDEc,1024,-64938.453,-0.0345,0.965482933,8774.946609,86164.091,3600
pHREML_AKDEc,1024,89596.2424,0.0476,1.047590778,8510.3052,86164.091,3600
pHREML_AKDEc,1024,-78867.2806,-0.0419,0.958134148,8798.313747,86164.091,3600
pHREML_AKDEc,1024,-54397.7186,-0.0289,0.971050637,8731.758399,86164.091,3600
pHREML_AKDEc,1024,28234.11,0.015,1.014995932,6826.466558,86164.091,3600
pHREML_AKDEc,1024,77173.234,0.041,1.040956948,8208.752704,86164.091,3600
pHREML_AKDEc,1024,21646.151,0.0115,1.011461991,8532.328758,86164.091,3600
pHREML_AKDEc,1024,-97690.0206,-0.0519,0.948066249,8661.106476,86164.091,3600
pHREML_AKDEc,1024,-139288.276,-0.074,0.926031009,8730.993514,86164.091,3600
pHREML_AKDEc,1024,50068.4884,0.0266,1.026612384,8763.950481,86164.091,3600
pHREML_AKDEc,1024,-22210.8332,-0.0118,0.988238646,8558.794982,86164.091,3600
pHREML_AKDEc,1024,-4517.4576,-0.0024,0.997581595,8814.502044,86164.091,3600
pHREML_AKDEc,1024,-67197.1818,-0.0357,0.964254989,8995.007185,86164.091,3600
pHREML_AKDEc,1024,71338.1846,0.0379,1.03790453,6894.988235,86164.091,3600
pHREML_AKDEc,1024,69455.9106,0.0369,1.036857316,6690.750601,86164.091,3600
pHREML_AKDEc,1024,147382.0542,0.0783,1.078279916,8860.925382,86164.091,3600
pHREML_AKDEc,1024,41786.4828,0.0222,1.02223402,8414.562021,86164.091,3600
pHREML_AKDEc,1024,24846.0168,0.0132,1.01321538,8554.0897,86164.091,3600
pHREML_AKDEc,1024,-38774.8444,-0.0206,0.979367608,8701.282966,86164.091,3600
pHREML_AKDEc,1024,-140605.8678,-0.0747,0.925300391,8834.070192,86164.091,3600
pHREML_AKDEc,1024,221355.4224,0.1176,1.117610723,8259.529053,86164.091,3600
pHREML_AKDEc,1024,-119712.6264,-0.0636,0.936410349,6859.452604,86164.091,3600
pHREML_AKDEc,1024,-54774.1734,-0.0291,0.970857104,8691.090501,86164.091,3600
pHREML_AKDEc,1024,-71714.6394,-0.0381,0.9618569,6947.094176,86164.091,3600
pHREML_AKDEc,1024,96184.2014,0.0511,1.051085659,8486.699736,86164.091,3600
pHREML_AKDEc,1024,-5646.822,-0.003,0.99699167,8768.381588,86164.091,3600
pHREML_AKDEc,1024,-27669.4278,-0.0147,0.985294806,8547.728507,86164.091,3600
pHREML_AKDEc,1024,-45739.2582,-0.0243,0.97565684,8506.814451,86164.091,3600
pHREML_AKDEc,1024,-14305.2824,-0.0076,0.992443656,8696.378456,86164.091,3600
pHREML_AKDEc,1024,-136653.0924,-0.0726,0.927377751,8710.991636,86164.091,3600
pHREML_AKDEc,1024,-27481.2004,-0.0146,0.98537324,8499.990379,86164.091,3600
pHREML_AKDEc,1024,-38774.8444,-0.0206,0.979350177,8512.593564,86164.091,3600
pHREML_AKDEc,1024,-81314.2368,-0.0432,0.956787792,6994.425853,86164.091,3600
pHREML_AKDEc,1024,61550.3598,0.0327,1.032680959,8816.052495,86164.091,3600
pHREML_AKDEc,1024,-95243.0644,-0.0506,0.949368502,8557.56164,86164.091,3600
pHREML_AKDEc,1024,-6399.7316,-0.0034,0.996570053,8561.33048,86164.091,3600
pHREML_AKDEc,1024,-82255.3738,-0.0437,0.956263746,8806.501178,86164.091,3600
pHREML_AKDEc,1024,-115006.9414,-0.0611,0.93892607,8494.483731,86164.091,3600
pHREML_AKDEc,1024,-5646.822,-0.003,0.997026098,8618.850878,86164.091,3600
pHREML_AKDEc,1024,19387.4222,0.0103,1.010334858,8732.882222,86164.091,3600
pHREML_AKDEc,1024,-55150.6282,-0.0293,0.970736758,8767.378402,86164.091,3600
pHREML_AKDEc,1024,-32563.3402,-0.0173,0.982668053,8504.986704,86164.091,3600
pHREML_AKDEc,1024,-60797.4502,-0.0323,0.967670838,8733.327198,86164.091,3600
pHREML_AKDEc,1024,27481.2004,0.0146,1.014618918,8535.250269,86164.091,3600
pHREML_AKDEc,1024,23340.1976,0.0124,1.012410446,8639.860816,86164.091,3600
pHREML_AKDEc,1024,50633.1706,0.0269,1.026904975,8625.36115,86164.091,3600
pHREML_AKDEc,1024,-108983.6646,-0.0579,0.942139846,8511.957619,86164.091,3600
pHREML_AKDEc,1024,86019.9218,0.0457,1.045732216,8742.089255,86164.091,3600
pHREML_AKDEc,1024,-39339.5266,-0.0209,0.979053384,6772.924556,86164.091,3600
pHREML_AKDEc,1024,-107101.3906,-0.0569,0.943117384,6736.782439,86164.091,3600
pHREML_AKDEc,1024,-3576.3206,-0.0019,0.998110278,8714.219886,86164.091,3600
pHREML_AKDEc,1024,-72655.7764,-0.0386,0.961373574,8648.11529,86164.091,3600
pHREML_AKDEc,1024,-61550.3598,-0.0327,0.967313953,8602.10164,86164.091,3600
pHREML_AKDEc,1024,-31998.658,-0.017,0.982998206,9090.185061,86164.091,3600
pHREML_AKDEc,1024,2635.1836,0.0014,1.001441665,8590.289487,86164.091,3600
pHREML_AKDEc,1024,-14493.5098,-0.0077,0.992349428,8749.951572,86164.091,3600
pHREML_AKDEc,1024,-32186.8854,-0.0171,0.982949261,8785.974615,86164.091,3600
pHREML_AKDEc,1024,45174.576,0.024,1.023961837,9138.556457,86164.091,3600
pHREML_AKDEc,1024,45551.0308,0.0242,1.024220104,8786.617455,86164.091,3600
pHREML_AKDEc,1024,752.9096,0.0004,1.000383274,8613.920389,86164.091,3600
pHREML_AKDEc,1024,48374.4418,0.0257,1.025680607,7042.485413,86164.091,3600
pHREML_AKDEc,1024,-5082.1398,-0.0027,0.997307944,8778.186075,86164.091,3600
pHREML_AKDEc,1024,-41786.4828,-0.0222,0.977826689,8824.740553,86164.091,3600
pHREML_AKDEc,1024,8470.233,0.0045,1.004470136,8904.42311,86164.091,3600
pHREML_AKDEc,1024,-20516.7866,-0.0109,0.989122848,8703.391657,86164.091,3600
pHREML_AKDEc,1024,-6587.959,-0.0035,0.996505917,8596.585066,86164.091,3600
pHREML_AKDEc,1024,-120089.0812,-0.0638,0.936162267,8532.208558,86164.091,3600
pHREML_AKDEc,1024,55527.083,0.0295,1.029497832,8500.431468,86164.091,3600
pHREML_AKDEc,1024,-62867.9516,-0.0334,0.966553147,8790.316459,86164.091,3600
pHREML_AKDEc,1024,-168839.9778,-0.0897,0.910320745,6812.125463,86164.091,3600
pHREML_AKDEc,1024,-102207.4782,-0.0543,0.945688268,8549.03586,86164.091,3600
pHREML_AKDEc,1024,-36892.5704,-0.0196,0.980424239,8506.824965,86164.091,3600
pHREML_AKDEc,1024,-50633.1706,-0.0269,0.973055065,8472.666773,86164.091,3600
pHREML_AKDEc,1024,23904.8798,0.0127,1.01270458,6896.029251,86164.091,3600
pHREML_AKDEc,1024,-1129.3644,-0.0006,0.999356311,8810.776649,86164.091,3600
pHREML_AKDEc,1024,80184.8724,0.0426,1.042553219,8690.247281,86164.091,3600
pHREML_AKDEc,1024,-22210.8332,-0.0118,0.988197932,6864.403036,86164.091,3600
pHREML_AKDEc,1024,153970.0132,0.0818,1.081810469,8623.471941,86164.091,3600
pHREML_AKDEc,1024,5270.3672,0.0028,1.002756217,6753.898725,86164.091,3600
pHREML_AKDEc,1024,56844.6748,0.0302,1.030159128,8444.680575,86164.091,3600
pHREML_AKDEc,1024,-122347.81,-0.065,0.934958525,8596.291482,86164.091,3600
pHREML_AKDEc,1024,-72655.7764,-0.0386,0.961389436,8960.684615,86164.091,3600
pHREML_AKDEc,1024,14493.5098,0.0077,1.007716664,8607.49856,86164.091,3600
pHREML_AKDEc,1024,-14305.2824,-0.0076,0.992364709,8606.560476,86164.091,3600
pHREML_AKDEc,1024,19199.1948,0.0102,1.010233359,8564.937527,86164.091,3600
pHREML_AKDEc,1024,-88090.4232,-0.0468,0.953205145,8651.649171,86164.091,3600
pHREML_AKDEc,1024,110677.7112,0.0588,1.058847879,8898.003942,86164.091,3600
pHREML_AKDEc,1024,39715.9814,0.0211,1.02114774,6786.900615,86164.091,3600
pHREML_AKDEc,1024,-49692.0336,-0.0264,0.973641257,8574.866357,86164.091,3600
pHREML_AKDEc,1024,-121971.3552,-0.0648,0.935247165,8747.41446,86164.091,3600
pHREML_AKDEc,1024,12799.4632,0.0068,1.006845947,8635.443492,86164.091,3600
pHREML_AKDEc,1024,54209.4912,0.0288,1.02884313,8500.039938,86164.091,3600
pHREML_AKDEc,1024,-82067.1464,-0.0436,0.956428428,8540.452202,86164.091,3600
pHREML_AKDEc,1024,-140982.3226,-0.0749,0.925058594,6864.080634,86164.091,3600
pHREML_AKDEc,1024,-103336.8426,-0.0549,0.945096731,8581.57921,86164.091,3600
pHREML_AKDEc,1024,-90725.6068,-0.0482,0.951786742,8839.043408,86164.091,3600
pHREML_AKDEc,1024,212885.1894,0.1131,1.113096344,6811.499369,86164.091,3600
pHREML_AKDEc,1024,-48374.4418,-0.0257,0.974305322,8426.657621,86164.091,3600
pHREML_AKDEc,1024,-12987.6906,-0.0069,0.993091874,8485.927194,86164.091,3600
pHREML_AKDEc,1024,35763.206,0.019,1.018951849,8609.281327,86164.091,3600
pHREML_AKDEc,1024,-72844.0038,-0.0387,0.961329697,8547.195434,86164.091,3600
pHREML_AKDEc,1024,-20140.3318,-0.0107,0.989259818,8604.693289,86164.091,3600
pHREML_AKDEc,1024,103336.8426,0.0549,1.054907535,8691.131568,86164.091,3600
pHREML_AKDEc,1024,54585.946,0.029,1.029002881,6705.525665,86164.091,3600
pHREML_AKDEc,1024,40845.3458,0.0217,1.021720298,8711.84214,86164.091,3600
pHREML_AKDEc,1024,78114.371,0.0415,1.041483618,8315.120878,86164.091,3600
pHREML_AKDEc,1024,-21269.6962,-0.0113,0.988679977,6992.856258,86164.091,3600
pHREML_AKDEc,1024,-48186.2144,-0.0256,0.974392206,8336.212101,86164.091,3600
pHREML_AKDEc,1024,188.2274,0.0001,1.000074437,8839.849453,86164.091,3600
pHREML_AKDEc,1024,10540.7344,0.0056,1.005632618,8557.129412,86164.091,3600
pHREML_AKDEc,1024,-17505.1482,-0.0093,0.990675273,8650.225873,86164.091,3600
pHREML_AKDEc,1024,13175.918,0.007,1.006982939,8864.055864,86164.091,3600
pHREML_AKDEc,1024,-40092.4362,-0.0213,0.978719378,8921.109179,86164.091,3600
pHREML_AKDEc,1024,42539.3924,0.0226,1.022564985,9515.702755,86164.091,3600
pHREML_AKDEc,1024,-40468.891,-0.0215,0.978471207,8571.471588,86164.091,3600
pHREML_AKDEc,1024,-133453.2266,-0.0709,0.929137679,6781.32793,86164.091,3600
pHREML_AKDEc,1024,-47809.7596,-0.0254,0.974609205,6846.674369,86164.091,3600
pHREML_AKDEc,1024,-57221.1296,-0.0304,0.969611502,6913.193422,86164.091,3600
pHREML_AKDEc,1024,-94113.7,-0.05,0.95000035,8440.357321,86164.091,3600
pHREML_AKDEc,1024,55527.083,0.0295,1.029506467,8758.696086,86164.091,3600
pHREML_AKDEc,1024,-49692.0336,-0.0264,0.97359649,9023.901382,86164.091,3600
pHREML_AKDEc,1024,-144182.1884,-0.0766,0.923389059,9130.5527,86164.091,3600
pHREML_AKDEc,1024,58538.7214,0.0311,1.031133315,8873.760869,86164.091,3600
pHREML_AKDEc,1024,-134959.0458,-0.0717,0.928275353,8919.69224,86164.091,3600
pHREML_AKDEc,1024,8470.233,0.0045,1.004487031,8697.564312,86164.091,3600
pHREML_AKDEc,1024,-4893.9124,-0.0026,0.997439439,8631.195094,86164.091,3600
pHREML_AKDEc,1024,9599.5974,0.0051,1.005127226,8518.8638,86164.091,3600
pHREML_AKDEc,1024,-84514.1026,-0.0449,0.955113745,8718.298995,86164.091,3600
pHREML_AKDEc,1024,11858.3262,0.0063,1.006286116,8705.919446,86164.091,3600
pHREML_AKDEc,1024,91478.5164,0.0486,1.048606444,7205.178972,86164.091,3600
pHREML_AKDEc,1024,-28045.8826,-0.0149,0.98511523,8309.285543,86164.091,3600
pHREML_AKDEc,1024,-35010.2964,-0.0186,0.981420246,8778.955745,86164.091,3600
pHREML_AKDEc,1024,-35010.2964,-0.0186,0.981365606,8547.785307,86164.091,3600
pHREML_AKDEc,1024,-20893.2414,-0.0111,0.988946026,8620.849875,86164.091,3600
pHREML_AKDEc,1024,99948.7494,0.0531,1.053095974,8592.276039,86164.091,3600
pHREML_AKDEc,1024,-50821.398,-0.027,0.972988249,8732.245131,86164.091,3600
pHREML_AKDEc,1024,8658.4604,0.0046,1.004640765,9210.101712,86164.091,3600
pHREML_AKDEc,1024,-47433.3048,-0.0252,0.974823751,8937.301913,86164.091,3600
pHREML_AKDEc,1024,-75667.4148,-0.0402,0.959831088,6831.0231,86164.091,3600
pHREML_AKDEc,1024,-77361.4614,-0.0411,0.958868466,8503.444466,86164.091,3600
pHREML_AKDEc,1024,-752.9096,-0.0004,0.999571962,8778.202242,86164.091,3600
pHREML_AKDEc,1024,-9034.9152,-0.0048,0.995231454,8366.460541,86164.091,3600
pHREML_AKDEc,1024,-26351.836,-0.014,0.985994179,8650.839762,86164.091,3600
pHREML_AKDEc,1024,-141735.2322,-0.0753,0.92466238,8768.62167,86164.091,3600
pHREML_AKDEc,1024,91102.0616,0.0484,1.048446642,8484.319499,86164.091,3600
pHREML_AKDEc,1024,49503.8062,0.0263,1.026306139,9346.916406,86164.091,3600
pHREML_AKDEc,1024,-43292.302,-0.023,0.97697179,8652.906697,86164.091,3600
pHREML_AKDEc,1024,-55527.083,-0.0295,0.970494247,6699.650958,86164.091,3600
pHREML_AKDEc,1024,86961.0588,0.0462,1.046164371,8700.245379,86164.091,3600
pHREML_AKDEc,1024,-8093.7782,-0.0043,0.995683614,8385.84334,86164.091,3600
pHREML_AKDEc,1024,-15999.329,-0.0085,0.9914541,8714.290811,86164.091,3600
pHREML_AKDEc,1024,-49880.261,-0.0265,0.973500602,8784.294703,86164.091,3600
pHREML_AKDEc,1024,24657.7894,0.0131,1.013112903,8597.089707,86164.091,3600
pHREML_AKDEc,1024,-44798.1212,-0.0238,0.976153044,9057.013391,86164.091,3600
pHREML_AKDEc,1024,-96184.2014,-0.0511,0.948884582,8912.47731,86164.091,3600
pHREML_AKDEc,1024,-49127.3514,-0.0261,0.973915721,8845.048062,86164.091,3600
pHREML_AKDEc,1024,-44233.439,-0.0235,0.97650997,8670.047812,86164.091,3600
pHREML_AKDEc,1024,-140417.6404,-0.0746,0.925397039,8806.743987,86164.091,3600
pHREML_AKDEc,1024,22022.6058,0.0117,1.011703387,8702.92726,86164.091,3600
pHREML_AKDEc,1024,139288.276,0.074,1.074008012,8631.44509,86164.091,3600
pHREML_AKDEc,1024,-85455.2396,-0.0454,0.954600876,8868.084863,86164.091,3600
pHREML_AKDEc,1024,55903.5378,0.0297,1.029691082,9112.938118,86164.091,3600
pHREML_AKDEc,1024,14117.055,0.0075,1.007536401,6805.345928,86164.091,3600
pHREML_AKDEc,1024,21081.4688,0.0112,1.011216502,8714.71714,86164.091,3600
pHREML_AKDEc,1024,-67197.1818,-0.0357,0.96426558,8493.78901,86164.091,3600
pHREML_AKDEc,1024,-30492.8388,-0.0162,0.983843824,8819.514534,86164.091,3600
pHREML_AKDEc,1024,-36516.1156,-0.0194,0.980601929,8661.8745,86164.091,3600
pHREML_AKDEc,1024,1882.274,0.001,1.000984088,8430.210903,86164.091,3600
pHREML_AKDEc,1024,25975.3812,0.0138,1.013778046,8561.643544,86164.091,3600
pHREML_AKDEc,1024,-151146.6022,-0.0803,0.919677378,7155.485306,86164.091,3600
pHREML_AKDEc,1024,1505.8192,0.0008,1.000835776,8324.533755,86164.091,3600
pHREML_AKDEc,1024,52515.4446,0.0279,1.027920181,8832.966022,86164.091,3600
pHREML_AKDEc,1024,-102207.4782,-0.0543,0.94566372,8932.327778,86164.091,3600
pHREML_AKDEc,1024,-81878.919,-0.0435,0.956548653,8764.984504,86164.091,3600
pHREML_AKDEc,1024,-99948.7494,-0.0531,0.946867523,8635.41831,86164.091,3600
pHREML_AKDEc,1024,-109548.3468,-0.0582,0.941821198,8651.333782,86164.091,3600
pHREML_AKDEc,1024,-15246.4194,-0.0081,0.991885105,8570.118607,86164.091,3600
pHREML_AKDEc,1024,-49692.0336,-0.0264,0.973572232,9318.991239,86164.091,3600
pHREML_AKDEc,1024,20140.3318,0.0107,1.010704063,8691.407878,86164.091,3600
pHREML_AKDEc,1024,49127.3514,0.0261,1.026080728,8574.616105,86164.091,3600
pHREML_AKDEc,1024,77173.234,0.041,1.040984596,8822.579736,86164.091,3600
pHREML_AKDEc,1024,-31245.7484,-0.0166,0.9834271,8539.834438,86164.091,3600
pHREML_AKDEc,1024,26351.836,0.014,1.014016825,8430.098453,86164.091,3600
pHREML_AKDEc,1024,-13552.3728,-0.0072,0.992782697,8615.167039,86164.091,3600
pHREML_AKDEc,1024,48750.8966,0.0259,1.025921107,8463.639341,86164.091,3600
pHREML_AKDEc,1024,31998.658,0.017,1.016956457,6688.361468,86164.091,3600
pHREML_AKDEc,1024,-9976.0522,-0.0053,0.994650486,9297.354687,86164.091,3600
pHREML_AKDEc,1024,-15999.329,-0.0085,0.991457804,8525.957045,86164.091,3600
pHREML_AKDEc,1024,-19010.9674,-0.0101,0.989899081,8775.187234,86164.091,3600
pHREML_AKDEc,1024,-83384.7382,-0.0443,0.95572485,8552.900957,86164.091,3600
pHREML_AKDEc,1024,-105219.1166,-0.0559,0.944078009,8774.7175,86164.091,3600
pHREML_AKDEc,1024,-564.6822,-0.0003,0.999749788,8684.974809,86164.091,3600
pHREML_AKDEc,1024,-37269.0252,-0.0198,0.980176816,8439.990462,86164.091,3600
pHREML_AKDEc,1024,-57032.9022,-0.0303,0.969666746,8398.853481,86164.091,3600
pHREML_AKDEc,1024,112371.7578,0.0597,1.05973544,9144.895269,86164.091,3600
pHREML_AKDEc,1024,86772.8314,0.0461,1.046142284,8520.350826,86164.091,3600
pHREML_AKDEc,1024,13552.3728,0.0072,1.00723765,8357.068271,86164.091,3600
pHREML_AKDEc,1024,24657.7894,0.0131,1.013082139,8452.168151,86164.091,3600
pHREML_AKDEc,1024,-66256.0448,-0.0352,0.964750958,8709.762059,86164.091,3600
pHREML_AKDEc,1024,76796.7792,0.0408,1.040846207,8596.063142,86164.091,3600
pHREML_AKDEc,1024,-77173.234,-0.041,0.959043532,9275.815873,86164.091,3600
pHREML_AKDEc,1024,1317.5918,0.0007,1.000748397,8855.474403,86164.091,3600
pHREML_AKDEc,1024,-53268.3542,-0.0283,0.97171921,6677.787585,86164.091,3600
pHREML_AKDEc,1024,29739.9292,0.0158,1.015818335,8816.650268,86164.091,3600
pHREML_AKDEc,1024,-54962.4008,-0.0292,0.970783348,8763.556377,86164.091,3600
pHREML_AKDEc,1024,89784.4698,0.0477,1.047720948,8508.124267,86164.091,3600
pHREML_AKDEc,1024,195944.7234,0.1041,1.104098036,8451.130746,86164.091,3600
pHREML_AKDEc,1024,10352.507,0.0055,1.005542796,8717.373798,86164.091,3600
pHREML_AKDEc,1024,-14305.2824,-0.0076,0.99241706,8574.313479,86164.091,3600
pHREML_AKDEc,1024,-32939.795,-0.0175,0.982458288,8638.579624,86164.091,3600
pHREML_AKDEc,1024,-110113.029,-0.0585,0.94149369,9375.082175,86164.091,3600
pHREML_AKDEc,1024,-143052.824,-0.076,0.924007547,6775.435866,86164.091,3600
pHREML_AKDEc,1024,-20328.5592,-0.0108,0.989243552,8857.037192,86164.091,3600
pHREML_AKDEc,1024,29551.7018,0.0157,1.015699725,8763.270033,86164.091,3600
pHREML_AKDEc,1024,-65879.59,-0.035,0.964987816,7048.031903,86164.091,3600
pHREML_AKDEc,1024,-45739.2582,-0.0243,0.975718481,8661.390055,86164.091,3600
pHREML_AKDEc,1024,-25410.699,-0.0135,0.986540875,8727.617078,86164.091,3600
pHREML_AKDEc,1024,49127.3514,0.0261,1.026102948,8735.113262,86164.091,3600
pHREML_AKDEc,1024,39904.2088,0.0212,1.021172253,9548.254493,86164.091,3600
pHREML_AKDEc,1024,-10728.9618,-0.0057,0.994256806,6715.864715,86164.091,3600
pHREML_AKDEc,1024,-242248.6638,-0.1287,0.871263551,8800.997692,86164.091,3600
pHREML_AKDEc,1024,67950.0914,0.0361,1.036092572,8467.793939,86164.091,3600
pHREML_AKDEc,1024,55903.5378,0.0297,1.029743118,8639.719542,86164.091,3600
pHREML_AKDEc,1024,-10917.1892,-0.0058,0.994228896,8617.294558,86164.091,3600
pHREML_AKDEc,1024,17505.1482,0.0093,1.009266736,8570.097608,86164.091,3600
pHREML_AKDEc,1024,30681.0662,0.0163,1.016310995,8500.147807,86164.091,3600
pHREML_AKDEc,1024,-33128.0224,-0.0176,0.982444465,8735.473142,86164.091,3600
pHREML_AKDEc,1024,-33880.932,-0.018,0.981997775,8560.924596,86164.091,3600
pHREML_AKDEc,1024,59291.631,0.0315,1.031514292,8780.689733,86164.091,3600
pHREML_AKDEc,1024,59103.4036,0.0314,1.031358821,6817.078944,86164.091,3600
pHREML_AKDEc,1024,-67008.9544,-0.0356,0.964392338,8650.084095,86164.091,3600
pHREML_AKDEc,1024,-41786.4828,-0.0222,0.97781174,8195.295882,86164.091,3600
pHREML_AKDEc,1024,-67385.4092,-0.0358,0.964210047,8505.503399,86164.091,3600
pHREML_AKDEc,1024,159616.8352,0.0848,1.084802362,8487.220973,86164.091,3600
pHREML_AKDEc,1024,-43292.302,-0.023,0.976970662,8455.285325,86164.091,3600
pHREML_AKDEc,1024,-75855.6422,-0.0403,0.959716397,8670.556356,86164.091,3600
pHREML_AKDEc,1024,-41410.028,-0.022,0.977960037,8652.067399,86164.091,3600
pHREML_AKDEc,1024,19010.9674,0.0101,1.010130376,6742.887939,86164.091,3600
pHREML_AKDEc,1024,19952.1044,0.0106,1.010643584,6682.238543,86164.091,3600
pHREML_AKDEc,1024,85643.467,0.0455,1.045544691,8326.619188,86164.091,3600
pHREML_AKDEc,1024,-48562.6692,-0.0258,0.974177618,8575.570786,86164.091,3600
pHREML_AKDEc,1024,5835.0494,0.0031,1.003075357,8678.388052,86164.091,3600
pHREML_AKDEc,1024,42539.3924,0.0226,1.022614723,8600.920305,86164.091,3600
pHREML_AKDEc,1024,-39527.754,-0.021,0.979017184,8415.700105,86164.091,3600
pHREML_AKDEc,1024,-87525.741,-0.0465,0.953501931,8582.052798,86164.091,3600
pHREML_AKDEc,1024,62115.042,0.033,1.033005229,6983.83933,86164.091,3600
pHREML_AKDEc,1024,27292.973,0.0145,1.014525392,8708.700794,86164.091,3600
pHREML_AKDEc,1024,-5835.0494,-0.0031,0.996908854,6693.90071,86164.091,3600
pHREML_AKDEc,1024,22963.7428,0.0122,1.012172094,6519.970134,86164.091,3600
pHREML_AKDEc,1024,-16187.5564,-0.0086,0.991371716,6702.208616,86164.091,3600
pHREML_AKDEc,1024,-35763.206,-0.019,0.981008874,8582.946573,86164.091,3600
